,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
4500,857,20.0,20.0,58.0,13.0,0,1
4501,982,19.0,19.0,64.0,8.0,1,1
4502,686,19.0,19.0,68.0,7.0,1,1
4503,486,18.0,18.0,73.0,2.0,1,1
4504,313,18.0,18.0,73.0,5.0,1,1
4505,148,18.0,18.0,73.0,2.0,1,1
4506,122,17.5,17.5,75.0,6.0,1,1
4507,222,19.0,19.0,56.0,20.5,1,1
4508,359,20.0,20.0,54.5,18.0,1,1
4509,735,20.5,20.5,58.0,17.0,1,1
4510,1237,22.0,22.0,55.0,19.0,1,1
4511,2019,22.5,22.5,53.5,19.0,1,1
4512,2511,23.5,23.5,48.5,20.5,1,1
4513,3211,25.0,25.0,45.5,21.0,1,1
4514,3232,23.5,23.5,50.0,26.0,1,1
4515,3519,24.0,24.0,44.0,21.5,1,1
4516,3708,25.0,25.0,39.0,25.0,1,1
4517,3693,25.5,25.5,35.0,26.0,1,1
4518,3418,25.0,25.0,37.5,23.0,1,1
4519,3193,24.0,23.0,39.0,25.0,1,1
4520,2763,22.5,21.5,42.5,25.0,1,1
4521,1992,21.0,21.0,50.0,23.0,1,1
4522,1450,21.0,21.0,50.0,21.0,1,1
4523,1182,20.0,20.0,53.0,19.5,1,1
4524,910,19.5,19.5,64.5,18.0,1,1
4525,764,18.0,18.0,75.5,18.0,1,1
4526,636,17.5,17.5,77.5,19.5,1,1
4527,376,16.5,16.5,85.5,16.0,1,1
4528,337,16.0,16.0,83.0,19.0,1,1
4529,231,16.0,16.0,83.0,21.0,1,1
4530,106,16.0,16.0,72.0,19.5,1,1
4531,156,16.0,16.0,80.0,20.5,1,1
4532,194,17.0,17.0,77.0,18.5,1,1
4533,412,17.5,17.5,75.0,18.0,1,1
4534,846,19.0,19.0,70.5,20.5,1,1
4535,1437,20.0,20.0,62.0,27.0,1,1
4536,1906,20.0,20.0,64.0,24.0,1,1
4537,2174,20.0,20.0,72.0,23.0,1,1
4538,2430,20.0,20.0,71.0,26.0,1,1
4539,2208,21.0,21.0,64.0,27.0,1,1
4540,2121,21.5,21.5,62.5,28.5,1,1
4541,2088,22.0,22.0,65.0,29.0,1,1
4542,738,20.0,20.0,76.0,27.0,1,1
4543,923,19.0,19.0,80.5,19.5,1,1
4544,770,19.0,19.0,78.0,23.0,1,1
4545,816,18.5,18.5,80.5,22.5,1,1
4546,562,18.0,18.0,83.0,18.5,1,1
4547,590,18.0,18.0,72.0,18.0,1,1
4548,419,18.0,18.0,83.0,17.0,1,1
4549,343,18.0,18.0,83.0,19.0,0,1
4550,183,18.0,18.0,83.0,17.0,0,1
4551,110,18.0,18.0,83.0,17.0,0,1
4552,53,17.5,17.5,85.5,16.0,0,1
4553,66,18.0,18.0,83.0,15.0,0,1
4554,130,18.0,18.0,83.0,10.0,0,1
4555,1364,17.5,17.5,85.5,16.0,0,1
4556,2696,17.0,17.0,88.0,16.0,0,1
4557,1335,17.5,17.5,85.5,15.0,0,1
4558,766,18.0,18.0,88.0,13.0,0,1
4559,834,19.0,19.0,72.0,18.0,0,1
4560,929,19.0,19.0,72.0,20.0,0,1
4561,1044,20.0,20.0,83.0,22.0,0,1
4562,1175,20.5,20.5,75.5,26.0,0,1
4563,1303,21.0,21.0,72.0,24.0,0,1
4564,1912,21.0,21.0,69.0,25.0,0,1
4565,3793,21.0,21.0,69.0,24.0,0,1
4566,3620,20.0,20.0,78.0,28.0,0,1
4567,2172,20.0,20.0,78.0,21.0,0,1
4568,1282,20.0,20.0,78.0,21.0,0,1
4569,792,19.0,19.0,88.0,24.0,0,1
4570,628,19.0,19.0,83.0,26.5,0,1
4571,390,19.0,19.0,78.0,27.5,0,1
4572,276,19.0,19.0,78.0,26.0,0,1
4573,157,19.0,19.0,78.0,20.0,0,1
4574,132,18.5,18.5,80.5,19.0,0,1
4575,73,18.0,18.0,80.5,20.0,0,1
4576,65,18.0,18.0,83.0,18.0,0,1
4577,132,18.0,18.0,80.5,19.5,0,1
4578,727,17.5,17.5,83.0,17.0,0,1
4579,2520,18.0,18.0,72.0,15.0,0,1
4580,4600,18.0,18.0,78.0,15.0,0,1
4581,2419,19.0,19.0,73.0,18.0,0,1
4582,1123,19.0,19.0,72.0,16.0,0,1
4583,1125,19.0,19.0,78.0,12.0,0,1
4584,1493,20.0,20.0,71.0,16.0,0,1
4585,1549,20.0,20.0,69.0,16.0,0,1
4586,1508,21.0,21.0,66.5,17.0,0,1
4587,1601,21.0,21.0,69.0,18.0,0,1
4588,2169,21.5,21.5,67.0,16.0,0,1
4589,4265,22.0,22.0,61.0,15.0,0,1
4590,4218,22.0,22.0,61.0,16.0,0,1
4591,1985,21.5,21.5,69.0,12.0,0,1
4592,1125,19.0,19.0,91.0,11.0,0,1
4593,915,19.0,19.0,88.0,8.0,0,1
4594,656,19.0,19.0,88.0,12.0,0,1
4595,515,19.0,19.0,88.0,11.0,0,1
4596,304,18.0,18.0,94.0,13.0,0,1
4597,206,18.0,18.0,91.0,12.0,0,1
4598,91,18.0,18.0,88.0,13.0,0,1
4599,67,18.0,18.0,88.0,13.0,0,1
4600,47,18.0,18.0,88.0,12.0,0,1
4601,122,18.0,18.0,94.0,10.0,0,1
4602,664,18.0,18.0,94.0,12.0,0,1
4603,1800,18.5,18.5,72.0,13.0,0,1
4604,3423,19.0,19.0,72.0,11.0,0,1
4605,2041,19.5,19.5,72.0,13.0,0,1
4606,1099,21.5,21.5,73.5,16.0,0,1
4607,1085,19.0,19.0,85.5,17.0,0,1
4608,1427,18.5,18.5,83.0,19.0,0,1
4609,1595,18.5,18.5,80.5,15.0,0,1
4610,1478,19.5,19.5,75.5,12.0,0,1
4611,1739,21.0,21.0,69.0,15.0,0,1
4612,2322,22.0,22.0,61.0,12.0,0,1
4613,4188,22.0,22.0,61.0,12.0,0,1
4614,4037,22.0,22.0,61.0,8.5,0,1
4615,2445,22.0,22.0,61.0,9.0,0,1
4616,1715,21.5,21.5,58.5,8.0,0,1
4617,1188,21.0,21.0,58.5,7.5,0,1
4618,861,20.5,20.5,58.5,7.0,0,1
4619,630,19.5,19.5,58.0,8.0,0,1
4620,374,18.0,18.0,60.0,7.0,0,1
4621,207,17.0,17.0,66.0,6.0,0,1
4622,149,18.0,18.0,78.0,11.5,0,1
4623,88,18.0,18.0,72.0,20.0,0,1
4624,91,18.0,18.0,78.0,19.0,0,1
4625,129,18.0,18.0,73.0,17.5,0,1
4626,774,18.0,18.0,78.0,16.0,0,1
4627,2445,18.5,18.5,73.0,20.5,0,1
4628,4686,19.0,19.0,68.0,25.0,0,1
4629,2567,20.5,20.5,62.0,28.0,0,1
4630,1295,20.0,20.0,62.0,29.5,0,1
4631,1277,22.0,22.0,57.0,26.0,0,1
4632,1704,22.0,22.0,57.0,25.0,0,1
4633,1651,22.0,22.0,57.0,27.0,0,1
4634,1603,23.5,23.5,55.5,24.0,0,1
4635,1870,23.5,23.5,55.5,25.0,0,1
4636,2429,23.0,23.0,57.5,27.0,0,1
4637,4319,21.0,21.0,60.0,27.0,0,1
4638,4375,21.0,21.0,60.0,28.5,0,1
4639,2654,20.5,20.5,62.0,27.0,0,1
4640,1800,20.0,20.0,64.0,29.5,0,1
4641,1127,19.0,19.0,64.0,28.5,0,1
4642,919,19.0,19.0,68.0,23.5,0,1
4643,773,18.5,18.5,73.0,11.0,0,1
4644,445,18.0,18.0,73.0,11.0,0,1
4645,265,18.0,18.0,70.5,9.0,0,1
4646,170,17.0,17.0,75.0,7.5,0,1
4647,101,17.0,17.0,75.0,6.0,0,1
4648,98,17.0,17.0,77.0,8.0,0,1
4649,154,17.0,17.0,77.0,12.0,0,1
4650,693,18.5,18.5,80.5,22.0,0,1
4651,2102,20.0,20.0,78.0,23.0,0,1
4652,4204,20.5,20.5,71.0,22.0,0,1
4653,2321,21.0,21.0,69.0,23.0,0,1
4654,1318,22.0,22.0,65.0,20.5,0,1
4655,1387,22.5,22.5,72.0,25.0,0,1
4656,1781,23.5,23.5,55.5,25.0,0,1
4657,1915,24.0,24.0,47.0,30.0,0,1
4658,1882,24.5,24.5,44.0,29.5,0,1
4659,2020,24.0,24.0,45.5,30.5,0,1
4660,2621,23.0,23.0,48.5,28.0,0,1
4661,4115,22.0,22.0,50.0,24.0,0,1
4662,3512,22.0,22.0,53.0,21.0,0,1
4663,2278,21.5,21.5,55.0,21.0,0,1
4664,1737,20.5,20.5,58.5,19.5,0,1
4665,1300,19.5,19.5,72.0,19.5,0,1
4666,1043,19.0,19.0,62.0,20.5,0,1
4667,1043,18.5,18.5,54.0,21.5,0,1
4668,840,17.5,17.5,62.0,23.0,1,1
4669,610,16.5,16.5,66.0,22.0,1,1
4670,469,16.0,16.0,65.5,21.5,1,1
4671,307,15.5,15.5,70.0,17.0,1,1
4672,210,14.5,14.5,72.0,18.0,1,1
4673,172,14.5,14.5,74.5,19.0,1,1
4674,173,15.0,15.0,72.0,17.0,1,1
4675,312,16.0,16.0,68.0,16.0,1,1
4676,643,17.0,17.0,64.0,17.0,1,1
4677,1216,18.5,18.5,51.0,16.0,1,1
4678,1807,19.5,19.5,42.0,18.0,1,1
4679,2402,20.5,20.5,36.5,21.5,1,1
4680,2989,21.5,21.0,34.0,18.0,1,1
4681,3200,22.0,21.0,33.0,19.5,1,1
4682,3423,22.5,21.5,34.5,19.5,1,1
4683,3471,23.0,22.0,32.0,17.0,1,1
4684,3491,23.0,22.0,33.0,12.0,1,1
4685,3378,23.5,22.5,72.0,15.0,1,1
4686,2974,21.5,21.0,45.5,18.0,1,1
4687,2395,20.0,20.0,53.0,18.0,1,1
4688,1476,18.5,18.5,60.0,16.0,1,1
4689,878,18.0,18.0,62.0,16.0,1,1
4690,775,17.5,17.5,64.0,15.0,1,1
4691,880,17.0,17.0,66.0,12.0,1,1
4692,855,17.0,17.0,59.0,9.0,1,1
4693,704,17.0,17.0,59.0,9.0,1,1
4694,503,17.0,17.0,59.0,9.0,1,1
4695,348,16.0,16.0,68.0,12.0,1,1
4696,247,16.0,16.0,68.0,12.0,1,1
4697,138,16.0,16.0,68.0,14.0,1,1
4698,114,15.5,15.5,79.5,17.0,1,1
4699,183,15.5,15.5,79.5,12.0,1,1
4700,416,17.0,17.0,63.5,18.5,1,1
4701,891,18.5,18.5,52.0,20.0,1,1
4702,1625,20.5,20.5,49.5,26.0,1,1
4703,2163,22.0,21.0,45.5,24.0,1,1
4704,2829,23.0,22.5,42.5,27.0,1,1
4705,2959,23.0,22.5,42.5,28.0,1,1
4706,3025,23.5,23.5,42.5,28.0,1,1
4707,3049,24.5,24.5,41.5,29.5,1,1
4708,3286,25.0,24.0,34.0,30.0,1,1
4709,3199,24.0,23.0,34.0,29.5,1,1
4710,2978,24.0,23.0,28.0,25.0,1,1
4711,2421,23.5,22.5,25.5,22.0,1,1
4712,1834,22.5,21.5,23.5,21.0,1,1
4713,1355,20.5,20.5,30.5,16.0,1,1
4714,934,20.0,20.0,36.5,9.0,1,1
4715,637,18.5,18.5,51.5,8.0,1,1
4716,387,18.0,18.0,70.5,9.0,0,1
4717,201,17.5,17.5,75.0,5.0,0,1
4718,143,17.0,17.0,77.0,5.5,0,1
4719,97,17.0,17.0,72.0,6.5,0,1
4720,66,17.0,17.0,72.0,5.5,0,1
4721,129,17.0,17.0,72.0,5.0,0,1
4722,716,18.0,18.0,75.5,6.5,0,1
4723,1834,18.0,18.0,72.0,7.0,0,1
4724,2418,17.5,17.5,77.5,7.5,0,1
4725,1921,17.0,17.0,85.5,7.5,0,1
4726,982,17.5,17.5,91.0,8.0,0,1
4727,982,19.5,19.5,72.0,8.0,0,1
4728,1412,21.0,21.0,78.0,13.0,0,1
4729,2269,23.0,23.0,71.5,25.0,0,1
4730,4223,23.0,23.0,71.5,24.0,0,1
4731,3880,22.0,22.0,75.5,23.0,0,1
4732,2134,21.0,21.0,83.0,23.0,0,1
4733,1406,21.0,21.0,83.0,19.5,0,1
4734,952,20.5,20.5,78.0,24.0,0,1
4735,589,20.0,20.0,78.0,25.0,0,1
4736,422,19.5,19.5,75.5,23.0,0,1
4737,265,18.5,18.5,62.0,31.5,0,1
4738,145,17.0,17.0,70.5,22.0,0,1
4739,86,17.0,17.0,70.5,23.0,0,1
4740,58,16.0,16.0,72.0,18.5,0,1
4741,48,16.0,16.0,77.0,17.0,0,1
4742,150,16.0,16.0,77.0,18.0,0,1
4743,819,16.0,16.0,74.5,18.5,0,1
4744,2455,17.5,17.5,66.0,19.5,0,1
4745,4618,19.0,19.0,64.0,24.0,0,1
4746,2572,19.5,19.5,62.0,24.0,0,1
4747,1345,21.5,21.5,53.5,20.0,0,1
4748,1359,22.5,22.5,51.5,18.5,0,1
4749,1714,24.0,24.0,45.5,25.0,0,1
4750,1741,24.5,24.5,44.5,21.0,0,1
4751,1629,25.5,25.5,40.5,21.0,0,1
4752,1816,24.5,24.5,40.0,26.0,0,1
4753,2577,25.0,25.0,36.0,27.0,0,1
4754,4666,24.5,24.5,38.5,29.0,0,1
4755,4753,23.5,23.5,42.5,28.0,0,1
4756,2841,22.5,22.5,53.5,26.0,0,1
4757,2000,21.0,21.0,60.0,21.5,0,1
4758,1458,20.0,20.0,64.0,18.5,0,1
4759,963,19.0,19.0,66.0,20.0,0,1
4760,618,19.0,19.0,64.0,20.0,0,1
4761,358,18.5,18.5,66.0,15.0,0,1
4762,179,17.5,17.5,72.5,14.0,0,1
4763,124,17.0,17.0,72.0,15.0,0,1
4764,93,16.5,16.5,77.0,13.0,0,1
4765,57,16.0,16.0,77.0,10.0,0,1
4766,161,16.0,16.0,77.0,9.0,0,1
4767,804,17.0,17.0,73.0,13.0,0,1
4768,2574,18.5,18.5,66.0,16.0,0,1
4769,4654,19.0,19.0,72.0,20.5,0,1
4770,2492,20.5,20.5,58.5,19.5,0,1
4771,1267,21.0,21.0,53.5,19.5,0,1
4772,1268,22.0,21.5,48.5,21.0,0,1
4773,1666,22.5,22.0,45.5,23.0,0,1
4774,1709,22.5,22.0,47.0,24.0,0,1
4775,1637,21.5,21.0,50.0,24.0,0,1
4776,1537,21.5,21.0,50.0,28.0,0,1
4777,2080,19.0,19.0,62.0,24.0,0,1
4778,4148,20.0,20.0,60.5,19.0,0,1
4779,4307,21.0,21.0,57.0,16.0,0,1
4780,2393,20.5,20.5,58.5,15.0,0,1
4781,1692,19.5,19.5,72.0,17.0,0,1
4782,1187,19.0,19.0,56.0,16.0,0,1
4783,898,19.0,19.0,54.0,15.5,0,1
4784,630,18.5,18.5,58.0,19.0,0,1
4785,313,17.5,17.5,62.0,14.0,0,1
4786,177,16.5,16.5,72.0,16.0,0,1
4787,102,15.5,15.5,70.0,10.0,0,1
4788,88,14.5,14.5,74.5,11.0,0,1
4789,70,14.0,14.0,77.0,13.0,0,1
4790,154,13.5,13.5,72.0,14.0,0,1
4791,795,14.0,14.0,77.0,14.0,0,1
4792,2491,15.0,15.0,72.0,13.0,0,1
4793,4536,16.5,16.5,66.0,14.0,0,1
4794,2389,17.0,17.0,64.0,14.0,0,1
4795,1357,18.0,18.0,60.0,14.0,0,1
4796,1277,18.5,18.5,56.0,14.0,0,1
4797,1716,20.0,20.0,47.5,14.0,0,1
4798,1857,20.5,20.5,44.5,15.0,0,1
4799,1781,21.5,21.0,40.5,18.0,0,1
4800,1738,21.0,21.0,41.5,17.0,0,1
4801,2467,21.0,21.0,43.0,18.5,0,1
4802,4242,21.5,21.0,39.0,15.0,0,1
4803,4079,21.0,21.0,40.0,14.0,0,1
4804,2594,21.0,21.0,72.0,14.0,0,1
4805,1783,20.0,20.0,43.0,13.0,0,1
4806,1308,20.0,20.0,47.5,8.0,0,1
4807,1014,19.0,19.0,54.0,11.0,0,1
4808,764,19.0,19.0,52.0,7.0,0,1
4809,433,18.5,18.5,52.5,8.0,0,1
4810,268,18.0,18.0,56.0,7.5,0,1
4811,156,17.5,17.5,56.0,6.0,0,1
4812,113,17.0,17.0,72.0,5.5,0,1
4813,70,17.0,17.0,59.0,6.0,0,1
4814,143,17.0,17.0,59.0,6.5,0,1
4815,679,17.0,17.0,72.0,8.5,0,1
4816,1957,16.5,16.5,63.5,11.0,0,1
4817,3524,17.0,17.0,64.0,11.0,0,1
4818,1760,17.0,17.0,70.5,10.0,0,1
4819,703,17.0,17.0,70.5,8.0,0,1
4820,344,16.5,16.5,80.0,7.0,0,1
4821,338,16.0,16.0,77.0,7.5,0,1
4822,295,16.0,16.0,83.0,13.0,0,1
4823,293,15.0,15.0,88.0,19.0,0,1
4824,243,15.0,15.0,88.0,19.5,0,1
4825,269,14.0,14.0,91.0,14.0,0,1
4826,907,14.0,14.0,94.0,17.0,0,1
4827,1490,14.0,14.0,72.0,19.0,0,1
4828,674,14.5,14.5,88.0,16.0,0,1
4829,367,14.0,14.0,94.0,15.0,0,1
4830,407,14.0,14.0,88.0,15.0,0,1
4831,398,14.0,14.0,88.0,14.0,0,1
4832,203,14.0,14.0,91.0,11.0,0,1
4833,189,14.0,14.0,91.0,16.0,1,1
4834,160,14.0,14.0,88.0,15.0,1,1
4835,111,13.0,13.0,88.0,19.5,1,1
4836,83,13.0,13.0,82.0,23.0,1,1
4837,112,12.5,12.5,85.0,19.5,1,1
4838,105,12.5,12.5,85.0,16.0,1,1
4839,139,13.5,13.5,82.5,22.0,1,1
4840,269,13.5,13.5,79.5,26.0,1,1
4841,595,14.5,14.5,70.0,25.0,1,1
4842,1069,15.5,15.5,63.5,28.0,1,1
4843,1569,16.0,16.0,55.5,29.5,1,1
4844,2112,17.5,17.5,49.0,28.0,1,1
4845,2626,18.0,18.0,49.0,26.0,1,1
4846,2742,19.0,19.0,72.0,24.0,1,1
4847,2876,19.5,19.5,41.5,25.0,1,1
4848,3105,19.5,19.5,44.5,22.0,1,1
4849,2909,20.0,20.0,44.5,18.0,1,1
4850,2737,20.0,20.0,72.0,17.5,1,1
4851,2460,20.5,20.5,44.5,10.0,1,1
4852,2147,20.0,20.0,44.5,7.5,1,1
4853,1649,20.0,20.0,46.0,12.0,1,1
4854,1113,19.0,19.0,49.0,12.5,1,1
4855,887,18.5,18.5,50.5,17.0,1,1
4856,844,17.0,17.0,59.0,19.0,1,1
4857,733,16.0,16.0,63.0,15.0,1,1
4858,605,15.0,15.0,68.0,12.0,1,1
4859,469,15.0,15.0,68.0,13.0,1,1
4860,344,14.0,14.0,72.0,12.0,1,1
4861,222,14.0,14.0,69.5,9.0,1,1
4862,149,14.0,14.0,65.0,7.0,1,1
4863,163,15.0,15.0,61.0,7.5,1,1
4864,216,15.5,15.5,72.0,10.0,1,1
4865,337,16.0,16.0,68.0,16.0,1,1
4866,273,15.5,15.5,77.0,16.0,1,1
4867,209,15.0,15.0,88.0,14.0,1,1
4868,239,14.0,14.0,88.0,19.5,1,1
4869,585,14.0,14.0,85.0,13.0,1,1
4870,602,14.0,14.0,88.0,16.0,1,1
4871,615,14.5,14.5,85.0,19.5,1,1
4872,806,15.0,15.0,82.0,19.5,1,1
4873,786,15.0,15.0,88.0,19.5,1,1
4874,1064,16.0,16.0,85.5,20.0,1,1
4875,1069,17.0,17.0,85.5,19.5,1,1
4876,879,18.0,18.0,83.0,20.0,1,1
4877,770,18.0,18.0,78.0,20.0,1,1
4878,521,17.5,17.5,80.5,24.0,1,1
4879,432,17.0,17.0,80.0,24.0,1,1
4880,310,16.0,16.0,83.0,24.0,1,1
4881,211,16.0,16.0,83.0,24.0,0,1
4882,122,16.0,16.0,72.0,23.0,0,1
4883,78,16.0,16.0,83.0,23.0,0,1
4884,33,16.0,16.0,83.0,22.0,0,1
4885,46,16.0,16.0,83.0,26.0,0,1
4886,108,16.0,16.0,83.0,27.0,0,1
4887,635,16.5,16.5,80.0,26.0,0,1
4888,1935,17.0,17.0,77.0,26.0,0,1
4889,3834,17.5,17.5,75.0,30.5,0,1
4890,1892,17.0,17.0,77.0,30.0,0,1
4891,1016,19.0,19.0,64.0,24.0,0,1
4892,948,19.0,19.0,64.0,30.5,0,1
4893,1312,20.5,20.5,58.5,27.0,0,1
4894,1479,20.5,20.5,72.0,33.0,0,1
4895,1344,21.0,21.0,50.0,32.0,0,1
4896,1494,20.0,20.0,49.0,37.0,0,1
4897,2001,19.5,19.5,50.5,35.0,0,1
4898,3881,19.0,19.0,52.0,30.5,0,1
4899,3903,19.0,19.0,52.0,31.0,0,1
4900,2271,18.0,18.0,56.0,31.0,0,1
4901,1413,18.0,18.0,56.0,28.0,0,1
4902,888,17.0,17.0,59.0,28.0,0,1
4903,646,16.0,16.0,68.0,26.0,0,1
4904,414,16.0,16.0,72.0,26.5,0,1
4905,259,16.0,16.0,72.0,28.5,0,1
4906,175,16.0,16.0,72.0,31.0,0,1
4907,94,15.5,15.5,74.5,30.5,0,1
4908,64,15.0,15.0,77.0,27.0,0,1
4909,51,15.0,15.0,74.5,26.0,0,1
4910,139,15.0,15.0,72.0,29.5,0,1
4911,799,14.0,14.0,77.0,22.0,0,1
4912,2414,15.5,15.5,70.0,27.0,0,1
4913,4471,16.5,16.5,72.0,33.0,0,1
4914,2124,17.0,17.0,56.0,34.0,0,1
4915,1119,17.5,17.5,54.0,31.5,0,1
4916,1165,18.5,18.5,50.5,34.0,0,1
4917,1541,19.0,19.0,49.0,32.5,0,1
4918,1472,19.5,19.5,46.0,37.0,0,1
4919,1553,20.0,20.0,43.0,29.0,0,1
4920,1642,20.0,20.0,43.0,28.0,0,1
4921,2181,20.0,20.0,43.0,31.0,0,1
4922,4090,20.0,20.0,43.0,28.0,0,1
4923,4200,19.0,19.0,72.0,25.5,0,1
4924,2527,18.0,18.0,47.5,27.0,0,1
4925,1613,17.0,17.0,56.0,20.5,0,1
4926,1100,16.0,16.0,63.0,16.0,0,1
4927,774,16.0,16.0,55.0,20.0,0,1
4928,534,15.0,15.0,63.0,20.0,0,1
4929,270,14.5,14.5,65.0,20.5,0,1
4930,146,14.0,14.0,67.0,19.5,0,1
4931,102,13.0,13.0,77.0,20.0,0,1
4932,60,12.5,12.5,79.5,18.0,0,1
4933,50,12.0,12.0,77.0,19.0,0,1
4934,137,12.0,12.0,79.5,19.5,0,1
4935,764,12.0,12.0,77.0,17.0,0,1
4936,2355,13.5,13.5,69.5,19.0,0,1
4937,4457,14.5,14.5,65.0,20.5,0,1
4938,2271,16.0,16.0,59.5,22.0,0,1
4939,1256,16.5,16.5,72.0,21.0,0,1
4940,1247,17.5,17.5,50.5,24.0,0,1
4941,1564,18.0,18.0,47.5,21.5,0,1
4942,1666,18.0,18.0,49.0,19.0,0,1
4943,1522,18.5,18.5,72.0,22.0,0,1
4944,1785,19.0,19.0,46.0,20.0,0,1
4945,2222,19.0,19.0,46.0,19.0,0,1
4946,4029,19.0,19.0,46.0,19.5,0,1
4947,4023,18.0,18.0,54.0,22.0,0,1
4948,2627,18.0,18.0,54.0,18.5,0,1
4949,1652,17.0,17.0,60.0,21.5,0,1
4950,1159,16.0,16.0,63.0,16.0,0,1
4951,778,16.0,16.0,63.0,17.0,0,1
4952,619,15.5,15.5,65.5,16.0,0,1
4953,318,15.0,15.0,70.0,14.0,0,1
4954,178,15.0,15.0,68.0,14.0,0,1
4955,121,15.0,15.0,68.0,15.0,0,1
4956,46,14.0,14.0,72.0,15.0,0,1
4957,58,14.0,14.0,72.0,15.0,0,1
4958,142,13.0,13.0,74.5,14.0,0,1
4959,730,13.0,13.0,72.0,12.0,0,1
4960,2330,14.0,14.0,67.0,17.5,0,1
4961,4268,15.0,15.0,61.0,19.0,0,1
4962,2321,15.5,15.5,59.0,20.5,0,1
4963,1218,16.0,16.0,57.0,18.0,0,1
4964,1075,16.5,16.5,55.5,19.5,0,1
4965,1587,17.0,17.0,54.0,19.0,0,1
4966,1581,17.0,17.0,52.0,19.0,0,1
4967,1558,18.0,18.0,52.0,19.0,0,1
4968,1719,19.0,19.0,43.0,14.0,0,1
4969,2314,19.0,19.0,43.0,15.0,0,1
4970,3820,18.0,18.0,50.5,14.0,0,1
4971,3771,18.0,18.0,50.5,13.0,0,1
4972,2583,18.0,18.0,72.0,9.0,0,1
4973,1657,17.0,17.0,56.0,15.0,0,1
4974,1189,16.0,16.0,61.0,12.0,0,1
4975,899,15.0,15.0,68.0,9.0,0,1
4976,662,14.5,14.5,70.0,5.0,0,1
4977,472,14.0,14.0,74.5,6.0,0,1
4978,253,14.0,14.0,72.0,3.0,0,1
4979,173,13.0,13.0,82.0,5.0,0,1
4980,107,12.0,12.0,72.0,6.0,0,1
4981,93,11.5,11.5,85.0,6.0,0,1
4982,139,11.0,11.0,88.0,6.0,0,1
4983,639,11.5,11.5,72.0,4.0,0,1
4984,2021,13.5,13.5,79.5,6.0,0,1
4985,3874,15.5,15.5,67.5,6.0,0,1
4986,2367,16.0,16.0,63.0,7.0,0,1
4987,1351,18.5,18.5,50.5,7.5,0,1
4988,1289,18.5,18.5,49.0,6.5,0,1
4989,1643,21.0,21.0,38.0,12.0,0,1
4990,1894,20.5,20.5,38.0,8.0,0,1
4991,1798,21.0,20.5,35.5,6.5,0,1
4992,1920,21.5,21.0,40.5,11.0,0,1
4993,2574,21.5,21.0,40.5,13.0,0,1
4994,3993,21.0,21.0,72.0,10.0,0,1
4995,3275,20.5,20.5,72.0,12.0,0,1
4996,2260,20.0,20.0,46.0,14.0,0,1
4997,1597,19.0,19.0,49.0,13.0,0,1
4998,1188,18.0,18.0,49.0,11.0,0,1
4999,920,17.5,17.5,50.5,9.0,0,1
5000,835,16.5,16.5,53.5,8.0,0,1
5001,680,15.5,15.5,57.0,9.0,1,1
5002,621,14.5,14.5,61.0,8.0,1,1
5003,477,14.0,14.0,65.0,9.0,1,1
5004,297,13.5,13.5,69.5,9.0,1,1
5005,175,13.0,13.0,72.0,9.0,1,1
5006,141,13.0,13.0,72.0,8.0,1,1
5007,179,13.0,13.0,72.0,10.0,1,1
5008,327,14.5,14.5,65.0,9.0,1,1
5009,728,15.5,15.5,61.0,9.0,1,1
5010,1535,17.5,17.5,52.0,11.0,1,1
5011,2287,18.0,18.0,52.0,13.0,1,1
5012,2848,19.5,19.5,44.5,13.0,1,1
5013,3537,20.5,20.5,43.0,12.0,1,1
5014,3867,20.5,20.5,40.5,16.0,1,1
5015,4175,22.5,21.5,72.0,18.0,1,1
5016,3873,22.0,21.0,39.5,18.5,1,1
5017,3675,21.5,21.0,72.0,19.5,1,1
5018,3402,21.0,21.0,44.5,19.5,1,1
5019,2914,21.0,21.0,46.0,16.0,1,1
5020,2393,20.5,20.5,51.5,17.0,1,1
5021,1767,19.0,19.0,56.0,14.0,1,1
5022,1248,19.0,19.0,58.0,12.0,1,1
5023,924,18.0,18.0,64.0,12.0,1,1
5024,947,17.0,17.0,73.0,11.0,1,1
5025,794,16.0,16.0,77.0,11.0,1,1
5026,631,16.0,16.0,77.0,11.0,1,1
5027,434,15.0,15.0,82.0,9.0,1,1
5028,365,15.0,15.0,82.0,8.0,1,1
5029,252,14.0,14.0,88.0,8.0,1,1
5030,351,14.0,14.0,85.0,8.0,1,1
5031,360,14.5,14.5,79.5,5.5,1,1
5032,372,16.5,16.5,70.0,4.0,1,1
5033,550,17.0,17.0,68.0,6.5,1,1
5034,1079,18.0,18.0,68.0,8.0,1,1
5035,1850,20.0,20.0,60.0,9.0,1,1
5036,2611,21.5,21.5,55.0,12.0,1,1
5037,3449,22.5,22.5,48.5,12.0,1,1
5038,3777,24.0,23.5,40.0,13.0,1,1
5039,3794,25.0,25.0,36.0,13.0,1,1
5040,3881,25.0,24.0,33.0,16.0,1,1
5041,3660,25.0,24.5,34.0,17.5,1,1
5042,3857,25.0,24.0,72.0,17.0,1,1
5043,3465,25.0,24.0,32.0,17.0,1,1
5044,2875,24.0,23.0,35.0,16.0,1,1
5045,2126,22.5,21.5,72.0,12.0,1,1
5046,1308,20.5,20.5,72.0,19.5,1,1
